Topics;Alpha;Beta;min_df;max_df;top_n_words;Coherence;Perplexity;Vocab_Size;Top_words_per_topic
1;0.5;0.1;2;0.8;7;0.40390065550979;2810.894899538537;8282;turbine signal vibration prediction wind forecasting frequency
1;0.5;0.1;2;0.8;10;0.34970619686002175;2810.894899538537;8282;turbine signal vibration prediction wind forecasting frequency hydropower bearing lstm
1;0.5;0.3;2;0.8;4;0.5808478432652626;2764.633014256057;8282;turbine signal vibration prediction
1;0.5;0.3;2;0.8;5;0.48904530102236554;2764.633014256057;8282;turbine signal vibration prediction wind
1;0.5;0.3;2;0.8;7;0.40390065550979;2764.633014256057;8282;turbine signal vibration prediction wind forecasting frequency
1;0.5;0.3;2;0.8;10;0.34970619686002175;2764.633014256057;8282;turbine signal vibration prediction wind forecasting frequency hydropower bearing lstm
1;0.5;0.5;2;0.8;4;0.5808478432652626;2757.021540003907;8282;turbine signal vibration prediction
1;0.5;0.5;2;0.8;5;0.48904530102236554;2757.021540003907;8282;turbine signal vibration prediction wind
1;0.5;0.5;2;0.8;7;0.40390065550979;2757.021540003907;8282;turbine signal vibration prediction wind forecasting frequency
1;0.5;0.5;2;0.8;10;0.34970619686002175;2757.021540003907;8282;turbine signal vibration prediction wind forecasting frequency hydropower bearing lstm
1;0.5;1;2;0.8;4;0.5808478432652626;2769.7609514841597;8282;turbine signal vibration prediction
1;0.5;1;2;0.8;5;0.48904530102236554;2769.7609514841597;8282;turbine signal vibration prediction wind
1;0.5;1;2;0.8;7;0.40390065550979;2769.7609514841597;8282;turbine signal vibration prediction wind forecasting frequency
1;0.5;1;2;0.8;10;0.34970619686002175;2769.7609514841597;8282;turbine signal vibration prediction wind forecasting frequency hydropower bearing lstm
1;0.5;symmetric;2;0.8;4;0.5808478432652626;2769.7609514841597;8282;turbine signal vibration prediction
1;0.5;symmetric;2;0.8;5;0.48904530102236554;2769.7609514841597;8282;turbine signal vibration prediction wind
1;0.5;symmetric;2;0.8;7;0.40390065550979;2769.7609514841597;8282;turbine signal vibration prediction wind forecasting frequency
1;0.5;symmetric;2;0.8;10;0.34970619686002175;2769.7609514841597;8282;turbine signal vibration prediction wind forecasting frequency hydropower bearing lstm
1;0.7;0.01;2;0.8;4;0.5808478432652626;2973.7278600291424;8282;turbine signal vibration prediction
1;0.7;0.01;2;0.8;5;0.48904530102236554;2973.7278600291424;8282;turbine signal vibration prediction wind
1;0.7;0.01;2;0.8;7;0.40390065550979;2973.7278600291424;8282;turbine signal vibration prediction wind forecasting frequency
1;0.7;0.01;2;0.8;10;0.34970619686002175;2973.7278600291424;8282;turbine signal vibration prediction wind forecasting frequency hydropower bearing lstm
1;0.7;0.1;2;0.8;4;0.5808478432652626;2810.894899538537;8282;turbine signal vibration prediction
1;0.7;0.1;2;0.8;5;0.48904530102236554;2810.894899538537;8282;turbine signal vibration prediction wind
1;0.7;0.1;2;0.8;7;0.40390065550979;2810.894899538537;8282;turbine signal vibration prediction wind forecasting frequency
1;0.7;0.1;2;0.8;10;0.34970619686002175;2810.894899538537;8282;turbine signal vibration prediction wind forecasting frequency hydropower bearing lstm
1;0.7;0.3;2;0.8;4;0.5808478432652626;2764.633014256057;8282;turbine signal vibration prediction
1;0.7;0.3;2;0.8;5;0.48904530102236554;2764.633014256057;8282;turbine signal vibration prediction wind
1;0.7;0.3;2;0.8;7;0.40390065550979;2764.633014256057;8282;turbine signal vibration prediction wind forecasting frequency
1;0.7;0.3;2;0.8;10;0.34970619686002175;2764.633014256057;8282;turbine signal vibration prediction wind forecasting frequency hydropower bearing lstm
1;0.7;0.5;2;0.8;4;0.5808478432652626;2757.021540003907;8282;turbine signal vibration prediction
1;0.7;0.5;2;0.8;5;0.48904530102236554;2757.021540003907;8282;turbine signal vibration prediction wind
1;0.7;0.5;2;0.8;7;0.40390065550979;2757.021540003907;8282;turbine signal vibration prediction wind forecasting frequency
1;0.7;0.5;2;0.8;10;0.34970619686002175;2757.021540003907;8282;turbine signal vibration prediction wind forecasting frequency hydropower bearing lstm
1;0.7;1;2;0.8;4;0.5808478432652626;2769.7609514841597;8282;turbine signal vibration prediction
1;0.7;1;2;0.8;5;0.48904530102236554;2769.7609514841597;8282;turbine signal vibration prediction wind
1;0.7;1;2;0.8;7;0.40390065550979;2769.7609514841597;8282;turbine signal vibration prediction wind forecasting frequency
1;0.7;1;2;0.8;10;0.34970619686002175;2769.7609514841597;8282;turbine signal vibration prediction wind forecasting frequency hydropower bearing lstm
1;0.7;symmetric;2;0.8;4;0.5808478432652626;2769.7609514841597;8282;turbine signal vibration prediction
1;0.7;symmetric;2;0.8;5;0.48904530102236554;2769.7609514841597;8282;turbine signal vibration prediction wind
1;0.7;symmetric;2;0.8;7;0.40390065550979;2769.7609514841597;8282;turbine signal vibration prediction wind forecasting frequency
1;0.7;symmetric;2;0.8;10;0.34970619686002175;2769.7609514841597;8282;turbine signal vibration prediction wind forecasting frequency hydropower bearing lstm
1;1;0.01;2;0.8;4;0.5808478432652626;2973.7278600291424;8282;turbine signal vibration prediction
1;1;0.01;2;0.8;5;0.48904530102236554;2973.7278600291424;8282;turbine signal vibration prediction wind
1;1;0.01;2;0.8;7;0.40390065550979;2973.7278600291424;8282;turbine signal vibration prediction wind forecasting frequency
1;1;0.01;2;0.8;10;0.34970619686002175;2973.7278600291424;8282;turbine signal vibration prediction wind forecasting frequency hydropower bearing lstm
1;1;0.1;2;0.8;4;0.5808478432652626;2810.894899538537;8282;turbine signal vibration prediction
1;1;0.1;2;0.8;5;0.48904530102236554;2810.894899538537;8282;turbine signal vibration prediction wind
1;1;0.1;2;0.8;7;0.40390065550979;2810.894899538537;8282;turbine signal vibration prediction wind forecasting frequency
1;1;0.1;2;0.8;10;0.34970619686002175;2810.894899538537;8282;turbine signal vibration prediction wind forecasting frequency hydropower bearing lstm
1;1;0.3;2;0.8;4;0.5808478432652626;2764.633014256057;8282;turbine signal vibration prediction
1;1;0.3;2;0.8;5;0.48904530102236554;2764.633014256057;8282;turbine signal vibration prediction wind
1;1;0.3;2;0.8;7;0.40390065550979;2764.633014256057;8282;turbine signal vibration prediction wind forecasting frequency
1;1;0.3;2;0.8;10;0.34970619686002175;2764.633014256057;8282;turbine signal vibration prediction wind forecasting frequency hydropower bearing lstm
1;1;0.5;2;0.8;4;0.5808478432652626;2757.021540003907;8282;turbine signal vibration prediction
1;1;0.5;2;0.8;5;0.48904530102236554;2757.021540003907;8282;turbine signal vibration prediction wind
1;1;0.5;2;0.8;7;0.40390065550979;2757.021540003907;8282;turbine signal vibration prediction wind forecasting frequency
1;1;0.5;2;0.8;10;0.34970619686002175;2757.021540003907;8282;turbine signal vibration prediction wind forecasting frequency hydropower bearing lstm
1;1;1;2;0.8;4;0.5808478432652626;2769.7609514841597;8282;turbine signal vibration prediction
1;1;1;2;0.8;5;0.48904530102236554;2769.7609514841597;8282;turbine signal vibration prediction wind
1;1;1;2;0.8;7;0.40390065550979;2769.7609514841597;8282;turbine signal vibration prediction wind forecasting frequency
1;1;1;2;0.8;10;0.34970619686002175;2769.7609514841597;8282;turbine signal vibration prediction wind forecasting frequency hydropower bearing lstm
1;1;symmetric;2;0.8;4;0.5808478432652626;2769.7609514841597;8282;turbine signal vibration prediction
1;1;symmetric;2;0.8;5;0.48904530102236554;2769.7609514841597;8282;turbine signal vibration prediction wind
1;1;symmetric;2;0.8;7;0.40390065550979;2769.7609514841597;8282;turbine signal vibration prediction wind forecasting frequency
1;1;symmetric;2;0.8;10;0.34970619686002175;2769.7609514841597;8282;turbine signal vibration prediction wind forecasting frequency hydropower bearing lstm
1;symmetric;0.01;2;0.8;4;0.5808478432652626;2973.7278600291424;8282;turbine signal vibration prediction
1;symmetric;0.01;2;0.8;5;0.48904530102236554;2973.7278600291424;8282;turbine signal vibration prediction wind
1;symmetric;0.01;2;0.8;7;0.40390065550979;2973.7278600291424;8282;turbine signal vibration prediction wind forecasting frequency
1;symmetric;0.01;2;0.8;10;0.34970619686002175;2973.7278600291424;8282;turbine signal vibration prediction wind forecasting frequency hydropower bearing lstm
1;symmetric;0.1;2;0.8;4;0.5808478432652626;2810.894899538537;8282;turbine signal vibration prediction
1;symmetric;0.1;2;0.8;5;0.48904530102236554;2810.894899538537;8282;turbine signal vibration prediction wind
1;symmetric;0.1;2;0.8;7;0.40390065550979;2810.894899538537;8282;turbine signal vibration prediction wind forecasting frequency
1;symmetric;0.1;2;0.8;10;0.34970619686002175;2810.894899538537;8282;turbine signal vibration prediction wind forecasting frequency hydropower bearing lstm
1;symmetric;0.3;2;0.8;4;0.5808478432652626;2764.633014256057;8282;turbine signal vibration prediction
1;symmetric;0.3;2;0.8;5;0.48904530102236554;2764.633014256057;8282;turbine signal vibration prediction wind
1;symmetric;0.3;2;0.8;7;0.40390065550979;2764.633014256057;8282;turbine signal vibration prediction wind forecasting frequency
1;symmetric;0.3;2;0.8;10;0.34970619686002175;2764.633014256057;8282;turbine signal vibration prediction wind forecasting frequency hydropower bearing lstm
1;symmetric;0.5;2;0.8;4;0.5808478432652626;2757.021540003907;8282;turbine signal vibration prediction
1;symmetric;0.5;2;0.8;5;0.48904530102236554;2757.021540003907;8282;turbine signal vibration prediction wind
1;symmetric;0.5;2;0.8;7;0.40390065550979;2757.021540003907;8282;turbine signal vibration prediction wind forecasting frequency
1;symmetric;0.5;2;0.8;10;0.34970619686002175;2757.021540003907;8282;turbine signal vibration prediction wind forecasting frequency hydropower bearing lstm
1;symmetric;1;2;0.8;4;0.5808478432652626;2769.7609514841597;8282;turbine signal vibration prediction
1;symmetric;1;2;0.8;5;0.48904530102236554;2769.7609514841597;8282;turbine signal vibration prediction wind
1;symmetric;1;2;0.8;7;0.40390065550979;2769.7609514841597;8282;turbine signal vibration prediction wind forecasting frequency
1;symmetric;1;2;0.8;10;0.34970619686002175;2769.7609514841597;8282;turbine signal vibration prediction wind forecasting frequency hydropower bearing lstm
1;symmetric;symmetric;2;0.8;4;0.5808478432652626;2769.7609514841597;8282;turbine signal vibration prediction
1;symmetric;symmetric;2;0.8;5;0.48904530102236554;2769.7609514841597;8282;turbine signal vibration prediction wind
1;symmetric;symmetric;2;0.8;7;0.40390065550979;2769.7609514841597;8282;turbine signal vibration prediction wind forecasting frequency
1;symmetric;symmetric;2;0.8;10;0.34970619686002175;2769.7609514841597;8282;turbine signal vibration prediction wind forecasting frequency hydropower bearing lstm
2;0.01;0.01;2;0.8;4;0.668127978784951;2729.454228871742;8282;signal vibration turbine frequency | wind forecasting hydropower management
2;0.01;0.01;2;0.8;5;0.6738710896922055;2729.454228871742;8282;signal vibration turbine frequency bearing | wind forecasting hydropower management grid
2;0.01;0.01;2;0.8;7;0.5725035489389543;2729.454228871742;8282;signal vibration turbine frequency bearing lstm cnn | wind forecasting hydropower management grid turbine renewable_energy
2;0.01;0.01;2;0.8;10;0.5119894962988829;2729.454228871742;8282;signal vibration turbine frequency bearing lstm cnn layer noise prediction | wind forecasting hydropower management grid turbine renewable_energy cost generation load
2;0.01;0.1;2;0.8;4;0.668127978784951;2546.769415060013;8282;signal vibration turbine frequency | wind forecasting hydropower management
2;0.01;0.1;2;0.8;5;0.6738710896922055;2546.769415060013;8282;signal vibration turbine frequency bearing | wind forecasting hydropower management grid
2;0.01;0.1;2;0.8;7;0.5878109489293754;2546.769415060013;8282;signal vibration turbine frequency bearing lstm cnn | wind forecasting hydropower management grid renewable_energy cost
2;0.01;0.1;2;0.8;10;0.5119894962988829;2546.769415060013;8282;signal vibration turbine frequency bearing lstm cnn layer noise prediction | wind forecasting hydropower management grid renewable_energy cost turbine generation load
2;0.01;0.3;2;0.8;4;0.668127978784951;2483.122830292682;8282;signal turbine vibration frequency | wind forecasting management hydropower
2;0.01;0.3;2;0.8;5;0.6738710896922055;2483.122830292682;8282;signal turbine vibration frequency bearing | wind forecasting management hydropower grid
2;0.01;0.3;2;0.8;7;0.6134202415414619;2483.122830292682;8282;signal turbine vibration frequency bearing cnn noise | wind forecasting management hydropower grid prediction renewable_energy
2;0.01;0.3;2;0.8;10;0.542482616782046;2483.122830292682;8282;signal turbine vibration frequency bearing cnn noise layer lstm sensor | wind forecasting management hydropower grid prediction renewable_energy generation cost load
2;0.01;0.5;2;0.8;4;0.668127978784951;2485.1527309701855;8282;signal turbine vibration frequency | forecasting wind management hydropower
2;0.01;0.5;2;0.8;5;0.6738710896922055;2485.1527309701855;8282;signal turbine vibration frequency bearing | forecasting wind management hydropower grid
2;0.01;0.5;2;0.8;7;0.6190613259412663;2485.1527309701855;8282;signal turbine vibration frequency bearing cnn sensor | forecasting wind management hydropower grid prediction renewable_energy
2;0.01;0.5;2;0.8;10;0.5402574353508348;2485.1527309701855;8282;signal turbine vibration frequency bearing cnn sensor noise layer lstm | forecasting wind management hydropower grid prediction renewable_energy generation cost hybrid
2;0.01;1;2;0.8;4;0.7278112306388396;2529.803867646309;8282;signal turbine vibration frequency | forecasting wind management grid
2;0.01;1;2;0.8;5;0.6738710896922055;2529.803867646309;8282;signal turbine vibration frequency bearing | forecasting wind management grid hydropower
2;0.01;1;2;0.8;7;0.6190613259412663;2529.803867646309;8282;signal turbine vibration frequency bearing cnn sensor | forecasting wind management grid hydropower prediction renewable_energy
2;0.01;1;2;0.8;10;0.5402574353508348;2529.803867646309;8282;signal turbine vibration frequency bearing cnn sensor noise layer lstm | forecasting wind management grid hydropower prediction renewable_energy generation cost hybrid
2;0.01;symmetric;2;0.8;4;0.668127978784951;2485.1527309701855;8282;signal turbine vibration frequency | forecasting wind management hydropower
2;0.01;symmetric;2;0.8;5;0.6738710896922055;2485.1527309701855;8282;signal turbine vibration frequency bearing | forecasting wind management hydropower grid
2;0.01;symmetric;2;0.8;7;0.6190613259412663;2485.1527309701855;8282;signal turbine vibration frequency bearing cnn sensor | forecasting wind management hydropower grid prediction renewable_energy
2;0.01;symmetric;2;0.8;10;0.5402574353508348;2485.1527309701855;8282;signal turbine vibration frequency bearing cnn sensor noise layer lstm | forecasting wind management hydropower grid prediction renewable_energy generation cost hybrid
2;0.1;0.01;2;0.8;4;0.668127978784951;2727.774399082347;8282;signal vibration turbine frequency | wind forecasting hydropower management
2;0.1;0.01;2;0.8;5;0.6738710896922055;2727.774399082347;8282;signal vibration turbine frequency bearing | wind forecasting hydropower management grid
2;0.1;0.01;2;0.8;7;0.5725035489389543;2727.774399082347;8282;signal vibration turbine frequency bearing lstm cnn | wind forecasting hydropower management grid turbine renewable_energy
2;0.1;0.01;2;0.8;10;0.5119894962988829;2727.774399082347;8282;signal vibration turbine frequency bearing lstm cnn layer noise prediction | wind forecasting hydropower management grid turbine renewable_energy cost generation load
2;0.1;0.1;2;0.8;4;0.668127978784951;2545.3935495869778;8282;signal vibration turbine frequency | wind forecasting hydropower management
2;0.1;0.1;2;0.8;5;0.6738710896922055;2545.3935495869778;8282;signal vibration turbine frequency bearing | wind forecasting hydropower management grid
2;0.1;0.1;2;0.8;7;0.5878109489293754;2545.3935495869778;8282;signal vibration turbine frequency bearing lstm cnn | wind forecasting hydropower management grid renewable_energy cost
2;0.1;0.1;2;0.8;10;0.5119894962988829;2545.3935495869778;8282;signal vibration turbine frequency bearing lstm cnn layer noise prediction | wind forecasting hydropower management grid renewable_energy cost turbine generation load
2;0.1;0.3;2;0.8;4;0.668127978784951;2482.138305286321;8282;signal turbine vibration frequency | wind forecasting management hydropower
2;0.1;0.3;2;0.8;5;0.6738710896922055;2482.138305286321;8282;signal turbine vibration frequency bearing | wind forecasting management hydropower grid
2;0.1;0.3;2;0.8;7;0.6134202415414619;2482.138305286321;8282;signal turbine vibration frequency bearing cnn noise | wind forecasting management hydropower grid prediction renewable_energy
2;0.1;0.3;2;0.8;10;0.542482616782046;2482.138305286321;8282;signal turbine vibration frequency bearing cnn noise layer lstm sensor | wind forecasting management hydropower grid prediction renewable_energy generation cost load
2;0.1;0.5;2;0.8;4;0.668127978784951;2484.3219422515353;8282;signal turbine vibration frequency | forecasting wind management hydropower
2;0.1;0.5;2;0.8;5;0.6738710896922055;2484.3219422515353;8282;signal turbine vibration frequency bearing | forecasting wind management hydropower grid
2;0.1;0.5;2;0.8;7;0.6190613259412663;2484.3219422515353;8282;signal turbine vibration frequency bearing cnn sensor | forecasting wind management hydropower grid prediction renewable_energy
2;0.1;0.5;2;0.8;10;0.5402574353508348;2484.3219422515353;8282;signal turbine vibration frequency bearing cnn sensor noise layer lstm | forecasting wind management hydropower grid prediction renewable_energy generation cost hybrid
2;0.1;1;2;0.8;4;0.7278112306388396;2529.0567949932133;8282;signal turbine vibration frequency | forecasting wind management grid
2;0.1;1;2;0.8;5;0.6738710896922055;2529.0567949932133;8282;signal turbine vibration frequency bearing | forecasting wind management grid hydropower
2;0.1;1;2;0.8;7;0.6190613259412663;2529.0567949932133;8282;signal turbine vibration frequency bearing cnn sensor | forecasting wind management grid hydropower prediction renewable_energy
2;0.1;1;2;0.8;10;0.5402574353508348;2529.0567949932133;8282;signal turbine vibration frequency bearing cnn sensor noise layer lstm | forecasting wind management grid hydropower prediction renewable_energy generation cost hybrid
2;0.1;symmetric;2;0.8;4;0.668127978784951;2484.3219422515353;8282;signal turbine vibration frequency | forecasting wind management hydropower
2;0.1;symmetric;2;0.8;5;0.6738710896922055;2484.3219422515353;8282;signal turbine vibration frequency bearing | forecasting wind management hydropower grid
2;0.1;symmetric;2;0.8;7;0.6190613259412663;2484.3219422515353;8282;signal turbine vibration frequency bearing cnn sensor | forecasting wind management hydropower grid prediction renewable_energy
2;0.1;symmetric;2;0.8;10;0.5402574353508348;2484.3219422515353;8282;signal turbine vibration frequency bearing cnn sensor noise layer lstm | forecasting wind management hydropower grid prediction renewable_energy generation cost hybrid
2;0.5;0.01;2;0.8;4;0.668127978784951;2724.3707092360246;8282;signal vibration turbine frequency | wind forecasting hydropower management
2;0.5;0.01;2;0.8;5;0.6738710896922055;2724.3707092360246;8282;signal vibration turbine frequency bearing | wind forecasting hydropower management grid
2;0.5;0.01;2;0.8;7;0.5878109489293754;2724.3707092360246;8282;signal vibration turbine frequency bearing lstm cnn | wind forecasting hydropower management grid renewable_energy cost
2;0.5;0.01;2;0.8;10;0.5119894962988829;2724.3707092360246;8282;signal vibration turbine frequency bearing lstm cnn layer noise prediction | wind forecasting hydropower management grid renewable_energy cost turbine generation load
2;0.5;0.1;2;0.8;4;0.668127978784951;2544.3014554772517;8282;signal vibration turbine frequency | wind forecasting hydropower management
2;0.5;0.1;2;0.8;5;0.6738710896922055;2544.3014554772517;8282;signal vibration turbine frequency bearing | wind forecasting hydropower management grid
2;0.5;0.1;2;0.8;7;0.5878109489293754;2544.3014554772517;8282;signal vibration turbine frequency bearing lstm cnn | wind forecasting hydropower management grid renewable_energy cost
2;0.5;0.1;2;0.8;10;0.5119894962988829;2544.3014554772517;8282;signal vibration turbine frequency bearing lstm cnn layer noise prediction | wind forecasting hydropower management grid renewable_energy cost turbine generation load
2;0.5;0.3;2;0.8;4;0.668127978784951;2482.6089025385018;8282;signal turbine vibration frequency | wind forecasting management hydropower
2;0.5;0.3;2;0.8;5;0.6738710896922055;2482.6089025385018;8282;signal turbine vibration frequency bearing | wind forecasting management hydropower grid
2;0.5;0.3;2;0.8;7;0.6134202415414619;2482.6089025385018;8282;signal turbine vibration frequency bearing cnn noise | wind forecasting management hydropower grid prediction renewable_energy
2;0.5;0.3;2;0.8;10;0.542482616782046;2482.6089025385018;8282;signal turbine vibration frequency bearing cnn noise layer lstm sensor | wind forecasting management hydropower grid prediction renewable_energy generation cost load
2;0.5;0.5;2;0.8;4;0.668127978784951;2484.7559328773655;8282;signal turbine vibration frequency | forecasting wind management hydropower
2;0.5;0.5;2;0.8;5;0.6738710896922055;2484.7559328773655;8282;signal turbine vibration frequency bearing | forecasting wind management hydropower grid
2;0.5;0.5;2;0.8;7;0.6190613259412663;2484.7559328773655;8282;signal turbine vibration frequency bearing cnn sensor | forecasting wind management hydropower grid prediction renewable_energy
2;0.5;0.5;2;0.8;10;0.5402574353508348;2484.7559328773655;8282;signal turbine vibration frequency bearing cnn sensor noise layer lstm | forecasting wind management hydropower grid prediction renewable_energy generation cost hybrid
2;0.5;1;2;0.8;4;0.7278112306388396;2529.623436966135;8282;signal turbine vibration frequency | forecasting wind management grid
2;0.5;1;2;0.8;5;0.6738710896922055;2529.623436966135;8282;signal turbine vibration frequency bearing | forecasting wind management grid hydropower
2;0.5;1;2;0.8;7;0.6190613259412663;2529.623436966135;8282;signal turbine vibration frequency bearing cnn sensor | forecasting wind management grid hydropower prediction renewable_energy
