Topics;Alpha;Beta;min_df;max_df;Top_N_Words;Coherence;Perplexity;Vocab_Size;Top_words_per_topic
2;0.01;0.1;2;0.8;5;0.5857983473750908;979.3579198206966;1189;[['feature', 'fault', 'signal', 'algorithm', 'turbine'], ['system', 'hydropower', 'maintenance', 'power', 'hydropower_plant']]
2;0.01;0.1;2;0.8;7;0.4911865855736928;979.3579198206966;1189;[['feature', 'fault', 'signal', 'algorithm', 'turbine', 'prediction', 'unit'], ['system', 'hydropower', 'maintenance', 'power', 'hydropower_plant', 'monitoring', 'energy']]
2;0.01;0.1;2;0.8;10;0.47101330106886613;979.3579198206966;1189;[['feature', 'fault', 'signal', 'algorithm', 'turbine', 'prediction', 'unit', 'lstm', 'fault_diagnosis', 'hydroelectric'], ['system', 'hydropower', 'maintenance', 'power', 'hydropower_plant', 'monitoring', 'energy', 'time', 'technology', 'real']]
2;0.01;0.3;2;0.8;4;0.6200012576860706;861.0585568138707;1189;[['feature', 'fault', 'signal', 'algorithm'], ['system', 'hydropower', 'maintenance', 'power']]
2;0.01;0.3;2;0.8;5;0.6427463890632149;861.0585568138707;1189;[['feature', 'fault', 'signal', 'algorithm', 'lstm'], ['system', 'hydropower', 'maintenance', 'power', 'hydropower_plant']]
2;0.01;0.3;2;0.8;7;0.5289151660557575;861.0585568138707;1189;[['feature', 'fault', 'signal', 'algorithm', 'lstm', 'fault_diagnosis', 'prediction'], ['system', 'hydropower', 'maintenance', 'power', 'hydropower_plant', 'energy', 'monitoring']]
2;0.01;0.3;2;0.8;10;0.4650450767104647;861.0585568138707;1189;[['feature', 'fault', 'signal', 'algorithm', 'lstm', 'fault_diagnosis', 'prediction', 'hydroelectric', 'turbine', 'unit'], ['system', 'hydropower', 'maintenance', 'power', 'hydropower_plant', 'energy', 'monitoring', 'technology', 'time', 'turbine']]
2;0.01;0.5;2;0.8;4;0.6200012576860706;835.0914615067545;1189;[['feature', 'fault', 'signal', 'algorithm'], ['system', 'hydropower', 'maintenance', 'power']]
2;0.01;0.5;2;0.8;5;0.6427463890632149;835.0914615067545;1189;[['feature', 'fault', 'signal', 'algorithm', 'lstm'], ['system', 'hydropower', 'maintenance', 'power', 'hydropower_plant']]
2;0.01;0.5;2;0.8;7;0.5289151660557575;835.0914615067545;1189;[['feature', 'fault', 'signal', 'algorithm', 'lstm', 'prediction', 'fault_diagnosis'], ['system', 'hydropower', 'maintenance', 'power', 'hydropower_plant', 'energy', 'monitoring']]
2;0.01;0.5;2;0.8;10;0.45805905552190074;835.0914615067545;1189;[['feature', 'fault', 'signal', 'algorithm', 'lstm', 'prediction', 'fault_diagnosis', 'hydroelectric', 'hydropower', 'turbine'], ['system', 'hydropower', 'maintenance', 'power', 'hydropower_plant', 'energy', 'monitoring', 'technology', 'turbine', 'renewable_energy']]
2;0.01;1;2;0.8;4;0.6200012576860707;823.0792154173597;1189;[['feature', 'fault', 'signal', 'algorithm'], ['system', 'hydropower', 'power', 'maintenance']]
2;0.01;1;2;0.8;5;0.5524458589723142;823.0792154173597;1189;[['feature', 'fault', 'signal', 'algorithm', 'prediction'], ['system', 'hydropower', 'power', 'maintenance', 'hydropower_plant']]
2;0.01;1;2;0.8;7;0.5436249345504067;823.0792154173597;1189;[['feature', 'fault', 'signal', 'algorithm', 'prediction', 'lstm', 'unit'], ['system', 'hydropower', 'power', 'maintenance', 'hydropower_plant', 'energy', 'monitoring']]
2;0.01;1;2;0.8;10;0.4832729652345065;823.0792154173597;1189;[['feature', 'fault', 'signal', 'algorithm', 'prediction', 'lstm', 'unit', 'turbine', 'fault_diagnosis', 'hydropower'], ['system', 'hydropower', 'power', 'maintenance', 'hydropower_plant', 'energy', 'monitoring', 'technology', 'turbine', 'renewable_energy']]
2;0.01;symmetric;2;0.8;4;0.6200012576860706;835.0914615067545;1189;[['feature', 'fault', 'signal', 'algorithm'], ['system', 'hydropower', 'maintenance', 'power']]
2;0.01;symmetric;2;0.8;5;0.6427463890632149;835.0914615067545;1189;[['feature', 'fault', 'signal', 'algorithm', 'lstm'], ['system', 'hydropower', 'maintenance', 'power', 'hydropower_plant']]
2;0.01;symmetric;2;0.8;7;0.5289151660557575;835.0914615067545;1189;[['feature', 'fault', 'signal', 'algorithm', 'lstm', 'prediction', 'fault_diagnosis'], ['system', 'hydropower', 'maintenance', 'power', 'hydropower_plant', 'energy', 'monitoring']]
2;0.01;symmetric;2;0.8;10;0.45805905552190074;835.0914615067545;1189;[['feature', 'fault', 'signal', 'algorithm', 'lstm', 'prediction', 'fault_diagnosis', 'hydroelectric', 'hydropower', 'turbine'], ['system', 'hydropower', 'maintenance', 'power', 'hydropower_plant', 'energy', 'monitoring', 'technology', 'turbine', 'renewable_energy']]
